trade_date,518880.SH,513100.SH,159915.SZ,510300.SH
2018-11-28,2.71,0.4868052778888445,1.277,2.789867403314917
2018-11-29,2.731,0.4964014394242303,1.247,2.762262036306235
2018-11-30,2.732,0.4984006397441023,1.264,2.7907300710339387
2018-12-03,2.72,0.5113954418232707,1.31,2.8631941594317287
2018-12-04,2.72,0.5023990403838464,1.315,2.867507498026835
2018-12-05,2.725,0.4886045581767293,1.315,2.854567482241516
2018-12-06,2.735,0.4806077568972411,1.28,2.796768745067088
2018-12-07,2.738,0.4878048780487805,1.275,2.7907300710339387
2018-12-10,2.767,0.4734106357457017,1.264,2.7648500394632998
2018-12-11,2.763,0.4796081567373051,1.277,2.7760647198105763
2018-12-12,2.75,0.4856057576969212,1.276,2.7855540647198107
2018-12-13,2.748,0.4884046381447421,1.286,2.8330007892659825
2018-12-14,2.745,0.4820071971211515,1.248,2.783828729281768
2018-12-17,2.746,0.4772091163534586,1.24,2.7803780584056828
2018-12-18,2.761,0.4672131147540984,1.232,2.74587134964483
2018-12-19,2.77,0.4670131947221111,1.209,2.717403314917127
2018-12-20,2.77,0.45421831267493,1.219,2.6975619573796368
2018-12-21,2.788,0.453218712514994,1.213,2.663917916337806
2018-12-24,2.798,0.438624550179928,1.226,2.6699565903709552
2018-12-25,2.82,0.4244302279088365,1.217,2.6535659037095503
2018-12-26,2.819,0.4238304678128748,1.211,2.638900552486188
2018-12-27,2.809,0.4470211915233907,1.192,2.632861878453039
2018-12-28,2.826,0.448420631747301,1.194,2.638900552486188
2019-01-02,2.837,0.446421431427429,1.178,2.6026685082872927
2019-01-03,2.868,0.4448220711715314,1.164,2.6026685082872927
2019-01-04,2.853,0.4446221511395442,1.195,2.6690939226519337
2019-01-07,2.841,0.4590163934426229,1.214,2.680308602999211
2019-01-08,2.828,0.4654138344662135,1.211,2.680308602999211
2019-01-09,2.817,0.4680127948820472,1.21,2.700149960536701
2019-01-10,2.823,0.4642143142742903,1.207,2.702737963693765
2019-01-11,2.805,0.4654138344662135,1.209,2.722579321231255
2019-01-14,2.807,0.4602159136345462,1.195,2.69928729281768
2019-01-15,2.801,0.4642143142742903,1.216,2.750184688239937
2019-01-16,2.803,0.4700119952019192,1.214,2.751149171270719
2019-01-17,2.81,0.4666133546581367,1.198,2.736202052091555
2019-01-18,2.811,0.4754098360655738,1.216,2.783681136543015
2019-01-21,2.8,0.4782087165133946,1.222,2.7986282557221784
2019-01-22,2.799,0.475609756097561,1.201,2.763458563535912
2019-01-23,2.802,0.4704118352658937,1.197,2.7564246250986586
2019-01-24,2.8,0.470811675329868,1.211,2.7775264404104183
2019-01-25,2.797,0.4740103958416633,1.214,2.7986282557221784
2019-01-28,2.823,0.4738104758096761,1.208,2.795111286503552
2019-01-29,2.833,0.468812475009996,1.192,2.8074206787687457
2019-01-30,2.842,0.4676129548180727,1.183,2.7889565903709554
2019-01-31,2.837,0.4788084766093562,1.178,2.8153338595106554
2019-02-01,2.852,0.4852059176329468,1.221,2.861933701657459
2019-02-11,2.84,0.4876049580167933,1.264,2.901499605367009
2019-02-12,2.851,0.4916033586565374,1.278,2.922601420678769
2019-02-13,2.847,0.4974010395841663,1.301,2.983269139700079
2019-02-14,2.843,0.4958016793282687,1.304,2.986786108918706
2019-02-15,2.861,0.4914034386245502,1.302,2.9375485398579326
2019-02-18,2.876,0.498000799680128,1.357,3.0228350434096294
2019-02-19,2.878,0.4984006397441023,1.346,3.014921862667719
2019-02-20,2.898,0.4948020791683327,1.348,3.0228350434096294
2019-02-21,2.88,0.4950019992003199,1.355,3.019318074191003
2019-02-22,2.86,0.4924030387844862,1.406,3.100208366219416
2019-02-25,2.858,0.4950019992003199,1.492,3.319139700078927
2019-02-26,2.856,0.492203118752499,1.479,3.24440410418311
2019-02-27,2.853,0.4928028788484606,1.458,3.226819258089977
2019-02-28,2.833,0.4920031987205118,1.47,3.22066456195738
2019-03-01,2.826,0.4972011195521791,1.5,3.2866077348066303
2019-03-04,2.784,0.5,1.556,3.3208981846882404
2019-03-05,2.77,0.4970011995201919,1.615,3.349033938437254
2019-03-06,2.784,0.498000799680128,1.635,3.371894238358327
2019-03-07,2.773,0.4940023990403839,1.621,3.3349660615627474
2019-03-08,2.799,0.4882047181127549,1.584,3.2189060773480667
2019-03-11,2.808,0.4914034386245502,1.658,3.261988950276244
2019-03-12,2.808,0.5013994402239105,1.696,3.2839700078926604
2019-03-13,2.82,0.5015993602558976,1.618,3.264626677190213
2019-03-14,2.815,0.506797281087565,1.583,3.2408871349644834
2019-03-15,2.811,0.5079968012794882,1.589,3.2839700078926604
2019-03-18,2.807,0.5113954418232707,1.634,3.385082872928177
2019-03-19,2.823,0.5127948820471812,1.633,3.3604640883977908
2019-03-20,2.819,0.5123950419832067,1.613,3.3604640883977908
2019-03-21,2.839,0.512594962015194,1.627,3.362222573007104
2019-03-22,2.833,0.5227908836465415,1.621,3.366618784530387
2019-03-25,2.849,0.5073970411835266,1.598,3.283090765588004
2019-03-26,2.85,0.5113954418232707,1.556,3.248800315706393
2019-03-27,2.848,0.5149940023990404,1.568,3.276936069455407
2019-03-28,2.842,0.5093962415033987,1.556,3.2681436464088405
2019-03-29,2.788,0.51359456217513,1.624,3.401788476716654
2019-04-01,2.788,0.5205917632946822,1.694,3.4897127071823206
2019-04-02,2.792,0.5223910435825669,1.682,3.483558011049724
2019-04-03,2.797,0.526389444222311,1.7,3.530157853196528
2019-04-04,2.798,0.5269892043182727,1.701,3.5714822415153917
2019-04-08,2.81,0.5287884846061576,1.665,3.548621941594317
2019-04-09,2.811,0.5293882447021192,1.667,3.5697237569060776
2019-04-10,2.825,0.5287884846061576,1.654,3.574999210734018
2019-04-11,2.828,0.5315873650539784,1.619,3.513452249408051
2019-04-12,2.8,0.5305877648940424,1.624,3.501142857142858
2019-04-15,2.785,0.53218712514994,1.596,3.479161799526441
2019-04-16,2.785,0.5351859256297481,1.629,3.5846708760852413
2019-04-17,2.769,0.5355857656937225,1.642,3.5758784530386745
2019-04-18,2.751,0.5337864854058376,1.629,3.5697237569060776
2019-04-19,2.762,0.5349860055977609,1.645,3.622478295185478
2019-04-22,2.772,0.5355857656937225,1.624,3.5319163378058414
2019-04-23,2.757,0.5395841663334666,1.61,3.525761641673244
2019-04-24,2.754,0.5479808076769292,1.646,3.5310370955011843
2019-04-25,2.767,0.5517792882846861,1.598,3.458059984214681
2019-04-26,2.773,0.5553778488604558,1.589,3.4105808997632208
2019-04-29,2.769,0.5625749700119952,1.549,3.4237695343330707
2019-04-30,2.777,0.5611755297880847,1.553,3.425528018942384
2019-05-06,2.793,0.5451819272291083,1.424,3.2294569850039467
2019-05-07,2.787,0.5511795281887245,1.438,3.259351223362273
2019-05-08,2.804,0.5405837664934027,1.419,3.2171475927387534
2019-05-09,2.806,0.536985205917633,1.409,3.1714269928966066
2019-05-10,2.808,0.5375849660135946,1.465,3.2707813733228104
2019-05-13,2.826,0.5355857656937225,1.441,3.210992896606157
2019-05-14,2.858,0.5245901639344263,1.431,3.1951665351223366
2019-05-15,2.844,0.5313874450219912,1.462,3.263747434885557
2019-05-16,2.858,0.5353858456617353,1.468,3.2795737963693767
2019-05-17,2.854,0.5415833666533387,1.416,3.2057174427782167
2019-05-20,2.835,0.538984406237505,1.407,3.17054775059195
2019-05-21,2.834,0.5337864854058376,1.43,3.2101136543015
2019-05-22,2.834,0.5325869652139145,1.427,3.20220047355959
2019-05-23,2.841,0.5275889644142343,1.392,3.151204419889503
2019-05-24,2.856,0.5261895241903239,1.384,3.156479873717443
2019-05-27,2.858,0.523390643742503,1.428,3.19428729281768
2019-05-28,2.854,0.5245901639344263,1.432,3.2092344119968432
2019-05-29,2.861,0.5193922431027589,1.432,3.210992896606157
2019-05-30,2.847,0.5189924030387845,1.422,3.2092344119968432
2019-05-31,2.878,0.5143942423030787,1.425,3.193408050513024
2019-06-03,2.914,0.5073970411835266,1.411,3.200441988950277
2019-06-04,2.944,0.5003998400639744,1.4,3.1714269928966066
2019-06-05,2.963,0.5143942423030787,1.393,3.164393054459353
2019-06-06,2.962,0.5167932826869253,1.363,3.1371365430149964
2019-06-10,2.953,0.5337864854058376,1.376,3.177581689029203
2019-06-11,2.937,0.5387844862055178,1.43,3.276936069455407
2019-06-12,2.972,0.5345861655337865,1.412,3.25231728492502
2019-06-13,2.977,0.533186725309876,1.422,3.246162588792424
2019-06-14,3.022,0.5355857656937225,1.397,3.226819258089977
2019-06-17,2.983,0.5365853658536586,1.39,3.2294569850039467
2019-06-18,3.004,0.5393842463014794,1.4,3.2364909234412003
2019-06-19,2.989,0.5457816873250699,1.417,3.2839700078926604
2019-06-20,3.054,0.5511795281887245,1.442,3.378928176795581
2019-06-21,3.079,0.5493802479008397,1.473,3.385082872928177
2019-06-24,3.101,0.5511795281887245,1.46,3.3903583267561173
2019-06-25,3.166,0.5465813674530188,1.442,3.356067876874507
2019-06-26,3.108,0.5401839264294283,1.448,3.356947119179164
2019-06-27,3.1,0.5451819272291083,1.469,3.393875295974744
2019-06-28,3.109,0.5433826469412235,1.457,3.392996053670087
2019-07-01,3.034,0.554578168732507,1.511,3.476524072612471
2019-07-02,3.066,0.5521791283486606,1.511,3.481799526440411
2019-07-03,3.152,0.5551779288284686,1.488,3.452784530386741
2019-07-04,3.119,0.5581767293082767,1.476,3.429924230465667
2019-07-05,3.125,0.5605757696921231,1.492,3.447509076558801
2019-07-08,3.109,0.5551779288284686,1.45,3.3683772691397005
2019-07-09,3.081,0.5509796081567373,1.462,3.3604640883977908
2019-07-10,3.079,0.5571771291483406,1.456,3.361343330702447
2019-07-11,3.132,0.5641743302678929,1.458,3.362222573007104
2019-07-12,3.111,0.5631747301079568,1.465,3.3894790844514606
2019-07-15,3.123,0.5677728908436626,1.489,3.401788476716654
2019-07-16,3.12,0.5695721711315475,1.489,3.387720599842148
2019-07-17,3.103,0.5665733706517393,1.492,3.382445146014207
2019-07-18,3.135,0.5601759296281488,1.47,3.3604640883977908
2019-07-19,3.177,0.5667732906837265,1.486,3.395633780584057
2019-07-22,3.153,0.5605757696921231,1.461,3.369256511444357
2019-07-23,3.13,0.5667732906837265,1.481,3.3771696921862677
2019-07-24,3.143,0.5691723310675729,1.498,3.404426203630624
2019-07-25,3.147,0.5737704918032788,1.506,3.4351996842936074
2019-07-26,3.134,0.5705717712914834,1.506,3.43959589581689
2019-07-29,3.139,0.5729708116753299,1.509,3.434320441988951
2019-07-30,3.152,0.5719712115153939,1.522,3.4501468034727707
2019-07-31,3.164,0.5705717712914834,1.512,3.425528018942384
2019-08-01,3.112,0.5623750499800081,1.516,3.393875295974744
2019-08-02,3.184,0.563374650139944,1.501,3.3420000000000005
2019-08-05,3.289,0.5575769692123151,1.473,3.2839700078926604
2019-08-06,3.296,0.5465813674530188,1.451,3.2496795580110502
2019-08-07,3.363,0.5505797680927629,1.447,3.22857774269929
2019-08-08,3.386,0.556577369052379,1.468,3.27605682715075
2019-08-09,3.403,0.5641743302678929,1.45,3.250558800315707
2019-08-12,3.382,0.5643742502998801,1.486,3.30243409629045
2019-08-13,3.465,0.5547780887644942,1.47,3.274298342541437
2019-08-14,3.376,0.5651739304278288,1.477,3.2866077348066303
2019-08-15,3.414,0.5525789684126349,1.498,3.29979636937648
2019-08-16,3.419,0.5521791283486606,1.512,3.3138642462509877
2019-08-19,3.402,0.5613754498200719,1.568,3.392996053670087
2019-08-20,3.388,0.5643742502998801,1.553,3.378928176795581
2019-08-21,3.391,0.5615753698520592,1.549,3.378048934490924
2019-08-22,3.401,0.565373850459816,1.554,3.385082872928177
2019-08-23,3.398,0.5677728908436626,1.555,3.408822415153907
2019-08-26,3.52,0.5551779288284686,1.54,3.3710149960536704
2019-08-27,3.522,0.5611755297880847,1.567,3.4061846882399376
2019-08-28,3.524,0.5605757696921231,1.565,3.395633780584057
2019-08-29,3.565,0.5593762495001999,1.558,3.385962115232834
2019-08-30,3.508,0.5679728108756498,1.549,3.394754538279401
2019-09-02,3.496,0.5667732906837265,1.592,3.432561957379637
2019-09-03,3.511,0.5655737704918034,1.595,3.436078926598264
2019-09-04,3.524,0.5691723310675729,1.607,3.479161799526441
2019-09-05,3.539,0.5729708116753299,1.627,3.511693764798738
2019-09-06,3.429,0.5785685725709716,1.631,3.5354333070244675
2019-09-09,3.442,0.5803678528588565,1.67,3.5495011838989745
2019-09-10,3.389,0.5749700119952019,1.661,3.539829518547751
2019-09-11,3.404,0.5747700919632147,1.638,3.514331491712708
2019-09-12,3.404,0.5803678528588565,1.646,3.550380426203631
2019-09-16,3.407,0.5739704118352659,1.65,3.538071033938438
2019-09-17,3.394,0.5745701719312275,1.618,3.4738863456985007
2019-09-18,3.407,0.5777688924430229,1.617,3.4888334648776644
2019-09-19,3.401,0.5773690523790483,1.642,3.505539068666141
2019-09-20,3.412,0.578968412634946,1.638,3.5108145224940808
2019-09-23,3.441,0.5763694522191124,1.62,3.4800410418310976
2019-09-24,3.46,0.5757696921231508,1.629,3.4826787687450675
2019-09-25,3.48,0.5673730507796881,1.611,3.458939226519337
2019-09-26,3.434,0.5715713714514195,1.561,3.4351996842936074
2019-09-27,3.404,0.5707716913234706,1.587,3.443112865035517
2019-09-30,3.396,0.5665733706517393,1.57,3.401788476716654
2019-10-08,3.39,0.5691723310675729,1.556,3.4237695343330707
2019-10-09,3.44,0.5609756097560976,1.561,3.4334411996842937
2019-10-10,3.422,0.5635745701719312,1.604,3.458059984214681
2019-10-11,3.405,0.5693722510995601,1.606,3.5002636148382007
2019-10-14,3.356,0.5733706517393042,1.617,3.525761641673244
2019-10-15,3.363,0.5755697720911636,1.597,3.514331491712708
2019-10-16,3.35,0.5805677728908436,1.592,3.5020220994475144
2019-10-17,3.374,0.5803678528588565,1.595,3.5072975532754542
2019-10-18,3.371,0.5795681727309077,1.589,3.456301499605368
2019-10-21,3.369,0.5761695321871252,1.585,3.4642146803472773
2019-10-22,3.356,0.5811675329868053,1.606,3.477403314917128
2019-10-23,3.371,0.5741703318672531,1.589,3.458939226519337
2019-10-24,3.364,0.5773690523790483,1.593,3.4633354380426207
2019-10-25,3.398,0.578968412634946,1.616,3.484437253354381
2019-10-28,3.395,0.5861655337864854,1.646,3.5046598263614843
2019-10-29,3.36,0.5903638544582167,1.624,3.493229676400948
2019-10-30,3.356,0.5865653738504598,1.619,3.470369376479874
2019-10-31,3.363,0.5897640943622552,1.608,3.4686108918705605
2019-11-01,3.387,0.5909636145541783,1.625,3.539829518547751
2019-11-04,3.383,0.5951619352259097,1.634,3.551259668508288
2019-11-05,3.362,0.5981607357057177,1.649,3.5714822415153917
2019-11-06,3.313,0.594562175129948,1.638,3.556535122336228
2019-11-07,3.331,0.5937624950019993,1.651,3.5609313338595108
2019-11-08,3.269,0.5919632147141143,1.645,3.546863456985004
2019-11-11,3.266,0.5953618552578969,1.61,3.487954222573008
2019-11-12,3.233,0.5983606557377049,1.611,3.483558011049724
2019-11-13,3.267,0.5985605757696921,1.62,3.4809202841357543
2019-11-14,3.276,0.5999600159936026,1.63,3.483558011049724
2019-11-15,3.268,0.6025589764094362,1.614,3.466852407261248
2019-11-18,3.269,0.6053578568572571,1.621,3.4914711917916343
2019-11-19,3.29,0.6085565773690524,1.666,3.526640883977901
2019-11-20,3.301,0.6057576969212315,1.655,3.4905919494869777
2019-11-21,3.294,0.6031587365053979,1.65,3.473007103393845
2019-11-22,3.287,0.6043582566973211,1.614,3.436078926598264
2019-11-25,3.264,0.6081567373050779,1.599,3.4606977111286508
2019-11-26,3.263,0.6177528988404638,1.608,3.465973164956591
2019-11-27,3.268,0.615953618552579,1.611,3.4606977111286508
2019-11-28,3.261,0.6195521791283487,1.611,3.455422257300711
2019-11-29,3.265,0.6187524990003999,1.6,3.417614838200474
2019-12-02,3.269,0.62375049980008,1.606,3.424648776637728
2019-12-03,3.277,0.6165533786485407,1.613,3.438716653512234
2019-12-04,3.337,0.6091563374650141,1.612,3.4404751381215477
2019-12-05,3.321,0.6119552179128349,1.648,3.465973164956591
2019-12-06,3.297,0.6113554578168732,1.662,3.487074980268351
2019-12-09,3.275,0.616953218712515,1.656,3.475644830307814
2019-12-10,3.28,0.6135545781687325,1.67,3.4782825572217844
2019-12-11,3.282,0.6125549780087965,1.653,3.481373322809787
2019-12-12,3.3,0.616953218712515,1.657,3.4715540647198107
2019-12-13,3.261,0.6215513794482207,1.693,3.542074191002368
2019-12-16,3.294,0.6255497800879648,1.715,3.552786108918706
2019-12-17,3.292,0.6319472211115554,1.738,3.608131018153118
2019-12-18,3.295,0.6261495401839264,1.725,3.594741120757696
2019-12-19,3.292,0.6239504198320672,1.724,3.588492501973165
2019-12-20,3.302,0.6307477009196322,1.708,3.5849218626677195
2019-12-23,3.313,0.6337465013994402,1.671,3.5385035516969223
2019-12-24,3.331,0.6367453018792483,1.704,3.557249408050513
2019-12-25,3.352,0.6333466613354658,1.718,3.563498026835044
2019-12-26,3.353,0.6375449820071971,1.726,3.5893851617995267
2019-12-27,3.363,0.6431427429028389,1.698,3.585814522494081
2019-12-30,3.361,0.6417433026789284,1.727,3.6375887924230472
2019-12-31,3.384,0.638344662135146,1.73,3.656334648776638
2020-01-02,3.37,0.6477409036385446,1.765,3.703645619573797
2020-01-03,3.422,0.6505397840863655,1.764,3.694719021310182
2020-01-06,3.497,0.6421431427429029,1.788,3.680436464088398
2020-01-07,3.466,0.6511395441823271,1.822,3.7090015785319657
2020-01-08,3.531,0.6435425829668132,1.792,3.6724025256511448
2020-01-09,3.408,0.6577369052379048,1.839,3.7116795580110495
2020-01-10,3.418,0.6729308276689324,1.831,3.710786898184689
2020-01-13,3.418,0.671531387445022,1.862,3.750956590370955
2020-01-14,3.374,0.6799280287884846,1.85,3.734888713496449
2020-01-15,3.403,0.6817273090763695,1.847,3.706323599052881
2020-01-16,3.406,0.6879248300679728,1.856,3.700967640094712
2020-01-17,3.404,0.6963214714114354,1.858,3.70543093922652
2020-01-20,3.405,0.6845261895241903,1.905,3.732210734017364
2020-01-21,3.437,0.6791283486605357,1.892,3.664368587213892
2020-01-22,3.407,0.6869252299080368,1.918,3.676865824782952
2020-01-23,3.43,0.6953218712514995,1.853,3.56706866614049
2020-02-03,3.52,0.6603358656537385,1.708,3.2662423046566693
2020-02-04,3.492,0.684126349460216,1.816,3.365327545382794
2020-02-05,3.469,0.7137145141943223,1.871,3.398355958958169
2020-02-06,3.452,0.7361055577768892,1.93,3.478695343330702
2020-02-07,3.468,0.7415033986405438,1.94,3.470661404893449
2020-02-10,3.481,0.7461015593762496,1.961,3.4822659826361484
2020-02-11,3.472,0.7738904438224711,1.947,3.519757695343331
2020-02-12,3.465,0.7938824470211916,2.006,3.5447521704814524
2020-02-13,3.49,0.8390643742502999,1.988,3.5260063141278617
2020-02-14,3.494,0.8016793282686925,1.987,3.550108129439621
2020-02-17,3.505,0.7948820471811275,2.071,3.6277695343330714
2020-02-18,3.522,0.7670931627349061,2.09,3.605453038674033
2020-02-19,3.562,0.7594962015193922,2.054,3.606345698500395
2020-02-20,3.574,0.7636945221911235,2.105,3.68757774269929
2020-02-21,3.646,0.7435025989604158,2.145,3.7000749802683504
2020-02-24,3.725,0.7113154738104758,2.178,3.670617205998422
2020-02-25,3.648,0.7369052379048381,2.194,3.66347592738753
2020-02-26,3.668,0.7235105957616954,2.102,3.63312549329124
2020-02-27,3.669,0.7137145141943223,2.111,3.634018153117601
2020-02-28,3.623,0.6781287485005998,1.995,3.510831097079716
2020-03-02,3.542,0.7079168332666933,2.054,3.638481452249408
2020-03-03,3.536,0.7127149140343862,2.092,3.635803472770324
2020-03-04,3.612,0.7131147540983607,2.088,3.661690607734807
2020-03-05,3.611,0.7139144342263095,2.121,3.749171270718232
2020-03-06,3.686,0.6983206717313075,2.111,3.6786511444356753
2020-03-09,3.659,0.6513394642143143,2.013,3.5617127071823207
2020-03-10,3.612,0.682327069172331,2.063,3.640266771902132
2020-03-11,3.648,0.6585365853658537,2.024,3.580458563535912
2020-03-12,3.608,0.6349460215913635,1.971,3.5242209944751384
2020-03-13,3.502,0.6431427429028389,1.952,3.4715540647198107
2020-03-16,3.414,0.6027588964414234,1.832,3.326050513022889
2020-03-17,3.255,0.615953618552579,1.842,3.29659273875296
2020-03-18,3.326,0.599360255897641,1.818,3.241247829518548
2020-03-19,3.312,0.6119552179128349,1.825,3.2100047355958963
2020-03-20,3.346,0.6319472211115554,1.847,3.2528524072612472
2020-03-23,3.337,0.6035585765693723,1.761,3.147518547750592
2020-03-24,3.523,0.6359456217512995,1.806,3.2233946329913183
2020-03-25,3.581,0.6601359456217514,1.86,3.3081973164956597
2020-03-26,3.572,0.6437425029988005,1.853,3.287666140489345
2020-03-27,3.612,0.6315473810475809,1.83,3.30284135753749
2020-03-30,3.583,0.6185525789684126,1.791,3.2724909234412
2020-03-31,3.586,0.6195521791283487,1.795,3.2751689029202846
2020-04-01,3.528,0.6129548180727709,1.792,3.2787395422257304
2020-04-02,3.543,0.6243502598960416,1.844,3.323372533543804
2020-04-03,3.575,0.6151539384246302,1.834,3.300163378058406
2020-04-07,3.676,0.6347461015593763,1.894,3.374254143646409
2020-04-08,3.641,0.6309476209516194,1.89,3.360864246250987
2020-04-09,3.65,0.6333466613354658,1.921,3.370683504340963
2020-04-10,3.671,0.6249500199920032,1.877,3.359971586424625
2020-04-13,3.67,0.6187524990003999,1.853,3.341225730071034
2020-04-14,3.712,0.6327469012395042,1.909,3.3965706393054464
2020-04-15,3.702,0.647141143542583,1.899,3.3769321231254934
2020-04-16,3.73,0.652139144342263,1.932,3.3787174427782167
2020-04-17,3.669,0.6747301079568173,1.943,3.409067876874507
2020-04-20,3.651,0.6747301079568173,1.969,3.4233504340962906
2020-04-21,3.684,0.6693322670931627,1.949,3.387644041041831
2020-04-22,3.674,0.6843262694922031,1.967,3.417994475138122
2020-04-23,3.739,0.6927229108356657,1.951,3.4117458563535914
2020-04-24,3.769,0.6889244302279088,1.93,3.383180741910024
2020-04-27,3.741,0.7131147540983607,1.939,3.398355958958169
2020-04-28,3.714,0.730907636945222,1.951,3.419779794790845
2020-04-29,3.733,0.7441023590563774,1.952,3.4376329913180745
2020-04-30,3.746,0.7471011595361856,1.993,3.488514601420679
2020-05-06,3.741,0.7493002798880448,2.029,3.497441199684294
2020-05-07,3.723,0.7524990003998401,2.025,3.491192580899764
2020-05-08,3.769,0.7574970011995202,2.042,3.5286842936069456
2020-05-11,3.754,0.7449020391843263,2.024,3.5224356748224155
2020-05-12,3.746,0.730907636945222,2.043,3.5215430149960536
2020-05-13,3.757,0.7285085965613755,2.058,3.5295769534333075
2020-05-14,3.781,0.7169132347061176,2.036,3.500119179163378
2020-05-15,3.834,0.7217113154738105,2.042,3.4831586424625103
2020-05-18,3.927,0.7299080367852858,2.039,3.493870560378848
2020-05-19,3.865,0.7493002798880448,2.061,3.519757695343331
2020-05-20,3.906,0.7439024390243902,2.041,3.505475138121547
2020-05-21,3.87,0.7437025189924031,2.02,3.4822659826361484
2020-05-22,3.865,0.7189124350259897,1.972,3.405497237569061
2020-05-25,3.858,0.7423030787684927,1.975,3.407282557221784
2020-05-26,3.876,0.7590963614554179,2.038,3.4483449092344123
2020-05-27,3.835,0.7540983606557377,1.997,3.432277032359906
2020-05-28,3.863,0.7510995601759297,1.982,3.436740331491713
2020-05-29,3.864,0.7457017193122751,2.006,3.4510228887134966
2020-06-01,3.895,0.748500599760096,2.082,3.542074191002368
2020-06-02,3.888,0.7473010795681727,2.067,3.5518934490923444
2020-06-03,3.853,0.7538984406237504,2.06,3.551000789265983
2020-06-04,3.82,0.7582966813274691,2.073,3.552786108918706
2020-06-05,3.817,0.7580967612954818,2.087,3.5733172849250203
2020-06-08,3.783,0.7588964414234306,2.073,3.5902778216258886
2020-06-09,3.782,0.7600959616153539,2.102,3.614379636937648
2020-06-10,3.821,0.7572970811675329,2.122,3.606345698500395
2020-06-11,3.855,0.7568972411035586,2.119,3.5733172849250203
2020-06-12,3.854,0.7445021991203519,2.141,3.5822438831886347
2020-06-15,3.844,0.7327069172331068,2.141,3.5313622730860303
2020-06-16,3.84,0.7608956417433027,2.183,3.586707182320442
2020-06-17,3.842,0.7636945221911235,2.188,3.5902778216258886
2020-06-18,3.836,0.7584966013594563,2.194,3.617950276243094
2020-06-19,3.844,0.7600959616153539,2.238,3.664368587213892
2020-06-22,3.886,0.7568972411035586,2.263,3.667939226519337
2020-06-23,3.882,0.7634946021591363,2.307,3.684899763220205
2020-06-24,3.91,0.7654938024790084,2.307,3.717035516969218
2020-06-29,3.91,0.7516993202718912,2.295,3.684899763220205
2020-06-30,3.914,0.7536985205917633,2.359,3.72953275453828
2020-07-01,3.939,0.7568972411035586,2.342,3.813442778216259
2020-07-02,3.903,0.7602958816473411,2.35,3.900923441199685
2020-07-03,3.915,0.7600959616153539,2.38,3.9785848460931335
2020-07-06,3.902,0.7652938824470211,2.45,4.270484609313339
2020-07-07,3.911,0.7674930027988804,2.503,4.227636937647987
2020-07-08,3.928,0.7638944422231108,2.574,4.2829818468824
2020-07-09,3.954,0.7674930027988804,2.674,4.3490386740331495
2020-07-10,3.926,0.7690923630547781,2.685,4.271377269139701
2020-07-13,3.939,0.78468612554978,2.802,4.360643251775849
2020-07-14,3.935,0.7740903638544582,2.767,4.3222588792423045
2020-07-15,3.94,0.7760895641743303,2.722,4.270484609313339
2020-07-16,3.927,0.7636945221911235,2.558,4.066958168902921
2020-07-17,3.904,0.7732906837265093,2.583,4.1106985003946335
2020-07-20,3.925,0.7694922031187525,2.611,4.219602999210735
2020-07-21,3.951,0.796281487405038,2.643,4.230314917127072
2020-07-22,4.043,0.788484606157537,2.678,4.277625887924231
2020-07-23,4.066,0.7908836465413834,2.706,4.254416732438832
2020-07-24,4.109,0.7670931627349061,2.537,4.065172849250198
2020-07-27,4.203,0.7694922031187525,2.54,4.090167324388319
2020-07-28,4.198,0.7750899640143942,2.573,4.121410418310971
2020-07-29,4.206,0.7724910035985606,2.68,4.239241515390686
2020-07-30,4.174,0.7714914034386245,2.652,4.207998421468036
2020-07-31,4.216,0.7836865253898441,2.708,4.240134175217048
2020-08-03,4.2,0.7832866853258696,2.774,4.30708366219416
2020-08-04,4.206,0.7942822870851659,2.738,4.310654301499605
2020-08-05,4.32,0.7930827668932428,2.763,4.312439621152329
2020-08-06,4.353,0.7912834866053579,2.719,4.296371744277821
2020-08-07,4.378,0.8004798080767692,2.657,4.25352407261247
2020-08-10,4.349,0.7984806077568973,2.641,4.267806629834254
2020-08-11,4.253,0.7980807676929228,2.6,4.225851617995264
2020-08-12,3.989,0.7958816473410636,2.548,4.197286503551697
2020-08-13,4.054,0.8126749300279889,2.535,4.183896606156275
2020-08-14,4.088,0.8112754898040784,2.579,4.2651286503551695
2020-08-17,4.129,0.8122750899640143,2.607,4.353501973164957
2020-08-18,4.225,0.8114754098360656,2.605,4.347253354380427
2020-08-19,4.177,0.8218712514994002,2.524,4.2794112075769535
2020-08-20,4.088,0.8208716513394642,2.503,4.233885556432519
2020-08-21,4.091,0.8416633346661335,2.546,4.269591949486978
2020-08-24,4.056,0.8778488604558177,2.597,4.296371744277821
2020-08-25,4.064,0.9178328668532588,2.611,4.304405682715076
2020-08-26,4.059,0.9002399040383847,2.551,4.251738752959748
2020-08-27,4.108,0.9390243902439024,2.602,4.283874506708761
2020-08-28,4.109,0.9590163934426228,2.666,4.389208366219416
2020-08-31,4.123,1.0111955217912834,2.637,4.350823993685872
2020-09-01,4.169,0.9976009596161536,2.658,4.381174427782163
2020-09-02,4.125,1.038184726109556,2.676,4.3776037884767165
2020-09-03,4.053,1.0605757696921232,2.653,4.359750591949488
2020-09-04,4.065,0.968812475009996,2.638,4.310654301499605
2020-09-07,4.063,0.8964414234306277,2.549,4.224066298342542
